record_id,sample,raw_symbol,label
106,132012,N,N
106,132382,N,N
106,132722,N,N
106,133078,N,N
106,133465,N,N
106,133835,N,N
106,134207,N,N
106,134569,N,N
106,134904,N,N
106,135251,N,N
106,135616,N,N
106,135978,N,N
106,136354,N,N
106,136724,N,N
106,137058,N,N
106,137406,N,N
106,137757,N,N
106,138100,N,N
106,138461,N,N
106,138818,N,N
106,139173,N,N
106,139530,N,N
106,139875,N,N
106,140237,N,N
106,140573,N,N
106,140921,N,N
106,141278,N,N
106,141639,N,N
106,141974,N,N
106,142336,N,N
106,142713,N,N
106,143070,N,N
106,143397,N,N
106,143708,N,N
106,144035,N,N
106,144355,N,N
106,144680,N,N
106,144989,N,N
106,145315,N,N
106,145687,N,N
106,146066,N,N
106,146453,N,N
106,146824,N,N
106,147192,N,N
106,147539,N,N
106,147873,N,N
106,148192,N,N
106,148520,N,N
106,148888,N,N
106,149302,N,N
106,149687,N,N
106,150032,N,N
106,150386,N,N
106,150780,N,N
106,151179,N,N
106,151573,N,N
106,151932,N,N
106,152288,N,N
106,152665,N,N
106,153053,N,N
106,153431,N,N
106,153786,N,N
106,154088,N,N
106,154381,N,N
106,154683,N,N
106,155006,N,N
106,155320,N,N
106,155634,N,N
106,155941,N,N
106,156227,N,N
106,156499,N,N
106,156773,N,N
106,157052,N,N
106,157340,N,N
106,157616,N,N
106,157896,N,N
106,158171,N,N
106,158433,N,N
106,158691,N,N
106,158938,N,N
106,159202,N,N
106,159484,N,N
106,159785,N,N
106,160122,N,N
106,160482,N,N
106,160654,V,V
106,161075,N,N
106,161416,N,N
106,161750,N,N
106,162076,N,N
106,162425,N,N
106,162779,N,N
106,162955,V,V
106,163369,N,N
106,163708,N,N
106,164068,N,N
106,164415,N,N
106,164736,N,N
106,165061,N,N
106,165402,N,N
106,165753,N,N
106,166100,N,N
106,166419,N,N
106,166725,N,N
106,167029,N,N
106,167361,N,N
106,167696,N,N
106,168040,N,N
106,168401,N,N
106,168770,N,N
106,169111,N,N
106,169437,N,N
106,169757,N,N
106,170091,N,N
106,170466,N,N
106,170824,N,N
106,171158,N,N
106,171484,N,N
106,171830,N,N
106,172200,N,N
106,172563,N,N
106,172909,N,N
106,173258,N,N
106,173599,N,N
106,173919,N,N
106,174234,N,N
106,174557,N,N
106,174888,N,N
106,175187,N,N
106,175490,N,N
106,175783,N,N
106,176070,N,N
106,176383,N,N
106,176700,N,N
106,177016,N,N
106,177330,N,N
106,177617,N,N
106,177888,N,N
106,178186,N,N
106,178495,N,N
106,178832,N,N
106,179177,N,N
106,179502,N,N
106,179810,N,N
106,180122,N,N
106,180442,N,N
106,180781,N,N
106,181141,N,N
106,181501,N,N
106,181831,N,N
106,182146,N,N
106,182464,N,N
106,182784,N,N
106,183104,N,N
106,183435,N,N
106,183777,N,N
106,184117,N,N
106,184431,N,N
106,184751,N,N
106,185091,N,N
106,185453,N,N
106,185806,N,N
106,186148,N,N
106,186495,N,N
106,186821,N,N
106,187148,N,N
106,187508,N,N
106,187851,N,N
106,188209,N,N
106,188549,N,N
106,188871,N,N
106,189197,N,N
106,189514,N,N
106,189834,N,N
106,190151,N,N
106,190481,N,N
106,190787,N,N
106,191105,N,N
106,191451,N,N
106,191814,N,N
106,192181,N,N
106,192549,N,N
106,192904,N,N
106,193232,N,N
106,193566,N,N
106,193912,N,N
106,194255,N,N
106,194606,N,N
106,194956,N,N
106,195281,N,N
106,195604,N,N
106,195962,N,N
106,196323,N,N
106,196685,N,N
106,197050,N,N
106,197399,N,N
106,197735,N,N
106,198069,N,N
106,198412,N,N
106,198763,N,N
106,199135,N,N
106,199484,N,N
106,199803,N,N
106,200137,N,N
106,200495,N,N
106,200856,N,N
106,201216,N,N
106,201548,N,N
106,201858,N,N
106,202167,N,N
106,202479,N,N
106,202778,N,N
106,203083,N,N
106,203388,N,N
106,203682,N,N
106,203971,N,N
106,204264,N,N
106,204577,N,N
106,204917,N,N
106,205294,N,N
106,205666,N,N
106,206010,N,N
106,206359,N,N
106,206703,N,N
106,207067,N,N
106,207461,N,N
106,207831,N,N
106,208182,N,N
106,208530,N,N
106,208889,N,N
106,209250,N,N
106,209614,N,N
106,209970,N,N
106,210305,N,N
106,210642,N,N
106,210989,N,N
106,211353,N,N
106,211714,N,N
106,212080,N,N
106,212421,N,N
106,212755,N,N
106,213115,N,N
106,213473,N,N
106,213828,N,N
106,214184,N,N
106,214524,N,N
106,214817,N,N
106,215131,N,N
106,215477,N,N
106,215842,N,N
106,216204,N,N
106,216534,N,N
106,216849,N,N
106,217159,N,N
106,217486,N,N
106,217812,N,N
106,218136,N,N
106,218463,N,N
106,218793,N,N
106,219122,N,N
106,219450,N,N
106,219789,N,N
106,220142,N,N
106,220517,N,N
106,220877,N,N
106,221225,N,N
106,221597,N,N
106,221990,N,N
106,222392,N,N
106,222773,N,N
106,223138,N,N
106,223497,N,N
106,223843,N,N
106,224204,N,N
106,224563,N,N
106,224898,N,N
106,225229,N,N
106,225549,N,N
106,225857,N,N
106,226176,N,N
106,226496,N,N
106,226821,N,N
106,227130,N,N
106,227420,N,N
106,227719,N,N
106,228014,N,N
106,228338,N,N
106,228677,N,N
106,229005,N,N
106,229332,N,N
106,229669,N,N
106,229987,N,N
106,230288,N,N
106,230594,N,N
106,230926,N,N
106,231266,N,N
106,231610,N,N
106,231944,N,N
106,232246,N,N
106,232565,N,N
106,232910,N,N
106,233259,N,N
106,233596,N,N
106,233921,N,N
106,234243,N,N
106,234569,N,N
106,234891,N,N
106,235228,N,N
106,235577,N,N
106,235934,N,N
106,236268,N,N
106,236594,N,N
106,236909,N,N
106,237236,N,N
106,237582,N,N
106,237933,N,N
106,238245,N,N
106,238565,N,N
106,238896,N,N
106,239256,N,N
106,239617,N,N
106,239960,N,N
106,240279,N,N
106,240574,N,N
106,240863,N,N
106,241171,N,N
106,241514,N,N
106,241866,N,N
106,242232,N,N
106,242598,N,N
106,242961,N,N
106,243304,N,N
106,243662,N,N
106,244021,N,N
106,244356,N,N
106,244698,N,N
106,245030,N,N
106,245367,N,N
106,245723,N,N
106,246073,N,N
106,246414,N,N
106,246748,N,N
106,247045,N,N
106,247339,N,N
106,247637,N,N
106,247951,N,N
106,248257,N,N
106,248563,N,N
106,248862,N,N
106,249161,N,N
106,249457,N,N
106,249743,N,N
106,250043,N,N
106,250353,N,N
106,250653,N,N
106,250959,N,N
106,251236,N,N
106,251519,N,N
106,251813,N,N
106,252118,N,N
106,252475,N,N
106,252829,N,N
106,253162,N,N
106,253472,N,N
106,253762,N,N
106,254064,N,N
106,254357,N,N
106,254669,N,N
106,254996,N,N
106,255307,N,N
106,255614,N,N
106,255919,N,N
106,256105,V,V
106,256508,N,N
106,256810,N,N
106,257112,N,N
106,257403,N,N
106,257583,V,V
106,257959,N,N
106,258138,V,V
106,258533,N,N
106,258715,V,V
106,259127,N,N
106,259418,N,N
106,259601,V,V
106,259991,N,N
106,260167,V,V
106,260596,N,N
106,260888,N,N
106,261167,N,N
106,261479,N,N
106,261667,V,V
106,262044,N,N
106,262314,N,N
106,262577,N,N
106,262749,V,V
106,262918,V,V
106,263355,N,N
106,263646,N,N
106,263825,V,V
106,264211,N,N
106,264385,V,V
106,264759,N,N
106,265041,N,N
106,265336,N,N
106,265523,V,V
106,265932,N,N
106,266211,N,N
106,266387,V,V
106,266557,V,V
106,266939,N,N
106,267120,V,V
106,267492,N,N
106,267761,N,N
106,267946,V,V
106,268130,V,V
106,268507,N,N
106,268678,V,V
106,269003,N,N
106,269191,V,V
106,269526,N,N
106,269719,V,V
106,270043,N,N
106,270225,V,V
106,270547,N,N
106,270721,V,V
106,271027,N,N
106,271192,V,V
106,271515,N,N
106,271687,V,V
106,272046,N,N
106,272220,V,V
106,272579,N,N
106,272749,V,V
106,273080,N,N
106,273242,V,V
106,273592,N,N
106,273767,V,V
106,274133,N,N
106,274313,V,V
106,274683,N,N
106,274849,V,V
106,275191,N,N
106,275361,V,V
106,275687,N,N
106,275876,V,V
106,276204,N,N
106,276380,V,V
106,276719,N,N
106,276897,V,V
106,277226,N,N
106,277390,V,V
106,277719,N,N
106,277883,V,V
106,278233,N,N
106,278414,V,V
106,278770,N,N
106,278942,V,V
106,279270,N,N
106,279430,V,V
106,279740,N,N
106,279900,V,V
106,280228,N,N
106,280401,V,V
106,280728,N,N
106,280901,V,V
106,281224,N,N
106,281389,V,V
106,281707,N,N
106,281866,V,V
106,282203,N,N
106,282362,V,V
106,282714,N,N
106,282884,V,V
106,283228,N,N
106,283401,V,V
106,283714,N,N
106,283872,V,V
106,284183,N,N
106,284353,V,V
106,284690,N,N
106,284862,V,V
106,285200,N,N
106,285364,V,V
106,285694,N,N
106,285848,V,V
106,286168,N,N
106,286331,V,V
106,286663,N,N
106,286830,V,V
106,287182,N,N
106,287355,V,V
106,287720,N,N
106,287882,V,V
106,288230,N,N
106,288389,V,V
106,288744,N,N
106,288916,V,V
106,289296,N,N
106,289477,V,V
106,289830,N,N
106,289996,V,V
106,290318,N,N
106,290487,V,V
106,290817,N,N
106,290993,V,V
106,291330,N,N
106,291509,V,V
106,291843,N,N
106,292014,V,V
106,292336,N,N
106,292503,V,V
106,292835,N,N
106,293002,V,V
106,293365,N,N
106,293539,V,V
106,293921,N,N
106,294108,V,V
106,294443,N,N
106,294622,V,V
106,294948,N,N
106,295133,V,V
106,295466,N,N
106,295665,V,V
106,296005,N,N
106,296184,V,V
106,296534,N,N
106,296701,V,V
106,297054,N,N
106,297223,V,V
106,297611,N,N
106,297789,V,V
106,298206,N,N
106,298385,V,V
106,298793,N,N
106,298961,V,V
106,299365,N,N
106,299539,V,V
106,299996,N,N
106,300180,V,V
106,300609,N,N
106,300786,V,V
106,301211,N,N
106,301387,V,V
106,301826,N,N
106,302009,V,V
106,302442,N,N
106,302631,V,V
106,303032,N,N
106,303209,V,V
106,303575,N,N
106,303753,V,V
106,304158,N,N
106,304343,V,V
106,304782,N,N
106,304967,V,V
106,305378,N,N
106,305550,V,V
106,305972,N,N
106,306162,V,V
106,306598,N,N
106,306790,V,V
106,307187,N,N
106,307378,V,V
106,307750,N,N
106,307931,V,V
106,308343,N,N
106,308531,V,V
106,308961,N,N
106,309157,V,V
106,309569,N,N
106,309742,V,V
106,310134,N,N
106,310326,V,V
106,310721,N,N
106,310919,V,V
106,311314,N,N
106,311497,V,V
106,311872,N,N
106,312048,V,V
106,312215,V,V
106,312638,N,N
106,312815,V,V
106,313216,N,N
106,313398,V,V
106,313583,V,V
106,313994,N,N
106,314152,V,V
106,314546,N,N
106,314722,V,V
106,315115,N,N
106,315317,V,V
106,315692,N,N
106,315880,V,V
106,316221,N,N
106,316392,V,V
106,316749,N,N
106,316933,V,V
106,317315,N,N
106,317493,V,V
106,317873,N,N
106,318049,V,V
106,318436,N,N
106,318609,V,V
106,318997,N,N
106,319176,V,V
106,319583,N,N
106,319781,V,V
106,320165,N,N
106,320343,V,V
106,320689,N,N
106,320949,N,N
106,321140,V,V
106,321324,V,V
106,321758,N,N
106,321945,V,V
106,322330,N,N
106,322512,V,V
106,322885,N,N
106,323064,V,V
106,323472,N,N
106,323673,V,V
106,324066,N,N
106,324349,N,N
106,324616,N,N
106,324877,N,N
106,325060,V,V
106,325229,V,V
106,325622,N,N
106,325910,N,N
106,326191,N,N
106,326463,N,N
106,326644,V,V
106,327026,N,N
106,327201,V,V
106,327578,N,N
106,327798,V,V
106,328157,N,N
106,328438,N,N
106,328621,V,V
106,328790,V,V
106,329208,N,N
106,329390,V,V
106,329766,N,N
106,329977,V,V
106,330368,N,N
106,330650,N,N
106,330946,N,N
106,331240,N,N
106,331550,N,N
106,331727,V,V
106,332173,N,N
106,332514,N,N
106,332837,N,N
106,333164,N,N
106,333515,N,N
106,333836,N,N
106,334166,N,N
106,334515,N,N
106,334854,N,N
106,335177,N,N
106,335496,N,N
106,335796,N,N
106,336107,N,N
106,336422,N,N
106,336750,N,N
106,337067,N,N
106,337361,N,N
106,337655,N,N
106,337947,N,N
106,338235,N,N
106,338551,N,N
106,338874,N,N
106,339186,N,N
106,339505,N,N
106,339819,N,N
106,340122,N,N
106,340437,N,N
106,340780,N,N
106,341115,N,N
106,341456,N,N
106,341799,N,N
106,342110,N,N
106,342430,N,N
106,342773,N,N
106,343110,N,N
106,343449,N,N
106,343772,N,N
106,344088,N,N
106,344406,N,N
106,344704,N,N
106,345022,N,N
106,345357,N,N
106,345683,N,N
106,346011,N,N
106,346322,N,N
106,346615,N,N
106,346899,N,N
106,347169,N,N
106,347457,N,N
106,347753,N,N
106,347955,V,V
106,348121,V,V
106,348514,N,N
106,348695,V,V
106,349047,N,N
106,349247,V,V
106,349589,N,N
106,349772,V,V
106,350124,N,N
106,350322,V,V
106,350657,N,N
106,350904,N,N
106,351083,V,V
106,351245,V,V
106,351652,N,N
106,351850,V,V
106,352243,N,N
106,352514,N,N
106,352780,N,N
106,352956,V,V
106,353107,V,V
106,353546,N,N
106,353743,V,V
106,354156,N,N
106,354350,V,V
106,354748,N,N
106,355013,N,N
106,355273,N,N
106,355537,N,N
106,355810,N,N
106,356114,N,N
106,356424,N,N
106,356611,V,V
106,357013,N,N
106,357301,N,N
106,357572,N,N
106,357875,N,N
106,358213,N,N
106,358410,V,V
106,358830,N,N
106,359135,N,N
106,359417,N,N
106,359603,V,V
106,359769,V,V
106,360202,N,N
106,360397,V,V
106,360817,N,N
106,361113,N,N
106,361386,N,N
106,361564,V,V
106,361721,V,V
106,362144,N,N
106,362335,V,V
106,362777,N,N
106,363076,N,N
106,363365,N,N
106,363646,N,N
106,363922,N,N
106,364198,N,N
106,364482,N,N
106,364788,N,N
106,365084,N,N
106,365375,N,N
106,365676,N,N
106,365969,N,N
106,366246,N,N
106,366521,N,N
106,366816,N,N
106,367131,N,N
106,367442,N,N
106,367732,N,N
106,368015,N,N
106,368302,N,N
106,368594,N,N
106,368896,N,N
106,369202,N,N
106,369504,N,N
106,369794,N,N
106,370090,N,N
106,370399,N,N
106,370704,N,N
106,371019,N,N
106,371348,N,N
106,371665,N,N
106,371991,N,N
106,372305,N,N
106,372594,N,N
106,372922,N,N
106,373279,N,N
106,373628,N,N
106,373941,N,N
106,374246,N,N
106,374526,N,N
106,374816,N,N
106,375130,N,N
106,375473,N,N
106,375803,N,N
106,376161,N,N
106,376517,N,N
106,376842,N,N
106,377189,N,N
106,377550,N,N
106,377769,V,V
106,378246,N,N
106,378447,V,V
106,378856,N,N
106,379154,N,N
106,379454,N,N
106,379791,N,N
106,379989,V,V
106,380163,V,V
106,380625,N,N
106,380802,V,V
106,381244,N,N
106,381422,V,V
106,381587,V,V
106,382055,N,N
106,382255,V,V
106,382722,N,N
106,382901,V,V
106,383325,N,N
106,383507,V,V
106,383962,N,N
106,384153,V,V
106,384651,N,N
106,384834,V,V
106,385283,N,N
106,385466,V,V
106,385927,N,N
106,386109,V,V
106,386609,N,N
106,386797,V,V
106,387278,N,N
106,387456,V,V
106,387908,N,N
106,388105,V,V
106,388592,N,N
106,388792,V,V
106,389252,N,N
106,389598,N,N
106,389919,N,N
106,390108,V,V
106,390289,V,V
106,390780,N,N
106,390977,V,V
106,391457,N,N
106,391653,V,V
106,391821,V,V
106,392256,N,N
106,392450,V,V
106,392911,N,N
106,393111,V,V
106,393573,N,N
106,393902,N,N
106,394083,V,V
106,394525,N,N
106,394868,N,N
106,395075,V,V
106,395262,V,V
106,395715,N,N
106,395911,V,V
106,396343,N,N
106,396528,V,V
106,396977,N,N
106,397172,V,V
106,397648,N,N
106,397996,N,N
106,398180,V,V
106,398358,V,V
106,398815,N,N
106,399000,V,V
106,399493,N,N
106,399869,N,N
106,400210,N,N
106,400565,N,N
106,400759,V,V
106,401234,N,N
106,401621,N,N
106,401980,N,N
106,402358,N,N
106,402552,V,V
106,403003,N,N
106,403354,N,N
106,403563,V,V
106,403755,V,V
106,404238,N,N
106,404438,V,V
106,404874,N,N
106,405059,V,V
106,405507,N,N
106,405730,V,V
106,406196,N,N
106,406537,N,N
106,406733,V,V
106,406911,V,V
106,407349,N,N
106,407531,V,V
106,407994,N,N
106,408326,N,N
106,408524,V,V
106,408707,V,V
106,409137,N,N
106,409310,V,V
106,409759,N,N
106,409952,V,V
106,410410,N,N
106,410603,V,V
106,411048,N,N
106,411228,V,V
106,411647,N,N
106,411830,V,V
106,412275,N,N
106,412468,V,V
106,412937,N,N
106,413117,V,V
106,413545,N,N
106,413724,V,V
106,414181,N,N
106,414375,V,V
106,414854,N,N
106,415043,V,V
106,415490,N,N
106,415669,V,V
106,416125,N,N
106,416321,V,V
106,416783,N,N
106,416978,V,V
106,417433,N,N
106,417616,V,V
106,418055,N,N
106,418235,V,V
106,418700,N,N
106,418900,V,V
106,419368,N,N
106,419551,V,V
106,419996,N,N
106,420172,V,V
106,420622,N,N
106,420819,V,V
106,421291,N,N
106,421475,V,V
106,421926,N,N
106,422109,V,V
106,422540,N,N
106,422720,V,V
106,423197,N,N
106,423385,V,V
106,423846,N,N
106,424031,V,V
106,424473,N,N
106,424653,V,V
106,425135,N,N
106,425330,V,V
106,425800,N,N
106,425984,V,V
106,426415,N,N
106,426598,V,V
106,427040,N,N
106,427235,V,V
106,427682,N,N
106,428029,N,N
106,428376,N,N
106,428567,V,V
106,428996,N,N
106,429334,N,N
106,429690,N,N
106,430034,N,N
106,430234,V,V
106,430676,N,N
106,431023,N,N
106,431370,N,N
106,431729,N,N
106,432092,N,N
106,432449,N,N
106,432794,N,N
106,433157,N,N
106,433354,V,V
106,433827,N,N
106,434228,N,N
106,434601,N,N
106,434967,N,N
106,435333,N,N
106,435527,V,V
106,436007,N,N
106,436394,N,N
106,436598,V,V
106,437054,N,N
106,437425,N,N
106,437617,V,V
106,438091,N,N
106,438296,V,V
106,438754,N,N
106,438974,V,V
106,439408,N,N
106,439596,V,V
106,439780,V,V
106,440248,N,N
106,440447,V,V
106,440928,N,N
106,441116,V,V
106,441568,N,N
106,441749,V,V
106,442204,N,N
106,442402,V,V
106,442881,N,N
106,443072,V,V
106,443535,N,N
106,443716,V,V
106,444163,N,N
106,444354,V,V
106,444823,N,N
106,445186,N,N
106,445386,V,V
106,445817,N,N
106,446000,V,V
106,446447,N,N
106,446651,V,V
106,447085,N,N
106,447286,V,V
106,447679,N,N
106,447867,V,V
106,448294,N,N
106,448625,N,N
106,448824,V,V
106,449288,N,N
106,449497,V,V
106,449961,N,N
106,450140,V,V
106,450571,N,N
106,450762,V,V
106,451233,N,N
106,451593,N,N
106,451792,V,V
106,452236,N,N
106,452585,N,N
106,452777,V,V
106,453263,N,N
106,453460,V,V
106,453954,N,N
106,454149,V,V
106,454605,N,N
106,454794,V,V
106,455269,N,N
106,455470,V,V
106,455958,N,N
106,456156,V,V
106,456607,N,N
106,456789,V,V
106,457256,N,N
106,457462,V,V
106,457939,N,N
106,458137,V,V
106,458600,N,N
106,458785,V,V
106,459217,N,N
106,459543,N,N
106,459895,N,N
106,460098,V,V
106,460583,N,N
106,460935,N,N
106,461270,N,N
106,461646,N,N
106,462055,N,N
106,462436,N,N
106,462826,N,N
106,463210,N,N
106,463594,N,N
106,463964,N,N
106,464358,N,N
106,464753,N,N
106,465135,N,N
106,465504,N,N
106,465879,N,N
106,466295,N,N
106,466701,N,N
106,467086,N,N
106,467452,N,N
106,467844,N,N
106,468248,N,N
106,468625,N,N
106,469011,N,N
106,469379,N,N
106,469758,N,N
106,470139,N,N
106,470523,N,N
106,470923,N,N
106,471280,N,N
106,471630,N,N
106,472017,N,N
106,472405,N,N
106,472777,N,N
106,473161,N,N
106,473528,N,N
106,473893,N,N
106,474239,N,N
106,474595,N,N
106,474987,N,N
106,475404,N,N
106,475811,N,N
106,476210,N,N
106,476609,N,N
106,477011,N,N
106,477417,N,N
106,477810,N,N
106,478186,N,N
106,478548,N,N
106,478946,N,N
106,479350,N,N
106,479741,N,N
106,480157,N,N
106,480525,N,N
106,480891,N,N
106,481278,N,N
106,481684,N,N
106,482100,N,N
106,482465,N,N
106,482856,N,N
106,483247,N,N
106,483657,N,N
106,484024,N,N
106,484387,N,N
106,484754,N,N
106,485114,N,N
106,485451,N,N
106,485814,N,N
106,486203,N,N
106,486575,N,N
106,486920,N,N
106,487281,N,N
106,487632,N,N
106,488036,N,N
106,488404,N,N
106,488777,N,N
106,489159,N,N
106,489515,N,N
106,489903,N,N
106,490297,N,N
106,490658,N,N
106,491007,N,N
106,491365,N,N
106,491725,N,N
106,492105,N,N
106,492498,N,N
106,492881,N,N
106,493242,N,N
106,493581,N,N
106,493930,N,N
106,494290,N,N
106,494664,N,N
106,495055,N,N
106,495412,N,N
106,495772,N,N
106,496151,N,N
106,496537,N,N
106,496929,N,N
106,497312,N,N
106,497671,N,N
106,498015,N,N
106,498354,N,N
106,498710,N,N
106,499063,N,N
106,499430,N,N
106,499793,N,N
106,500132,N,N
106,500498,N,N
106,500893,N,N
106,501269,N,N
106,501647,N,N
106,502007,N,N
106,502351,N,N
106,502721,N,N
106,503121,N,N
106,503523,N,N
106,503919,N,N
106,504293,N,N
106,504701,N,N
106,505109,N,N
106,505518,N,N
106,505915,N,N
106,506283,N,N
106,506658,N,N
106,507039,N,N
106,507438,N,N
106,507860,N,N
106,508242,N,N
106,508633,N,N
106,509017,N,N
106,509414,N,N
106,509828,N,N
106,510218,N,N
106,510603,N,N
106,510953,N,N
106,511348,N,N
106,511749,N,N
106,512125,N,N
106,512474,N,N
106,512787,N,N
106,513098,N,N
106,513402,N,N
106,513721,N,N
106,514036,N,N
106,514337,N,N
106,514636,N,N
106,514928,N,N
106,515230,N,N
106,515532,N,N
106,515843,N,N
106,516145,N,N
106,516453,N,N
106,516779,N,N
106,516966,V,V
106,517393,N,N
106,517707,N,N
106,517903,V,V
106,518363,N,N
106,518712,N,N
106,518900,V,V
106,519327,N,N
106,519526,V,V
106,519948,N,N
106,520159,V,V
106,520592,N,N
106,520784,V,V
106,520961,V,V
106,521410,N,N
106,521581,V,V
106,522038,N,N
106,522222,V,V
106,522692,N,N
106,522886,V,V
106,523339,N,N
106,523512,V,V
106,523932,N,N
106,524111,V,V
106,524593,N,N
106,524792,V,V
106,525253,N,N
106,525436,V,V
106,525885,N,N
106,526060,V,V
106,526517,N,N
106,526709,V,V
106,527179,N,N
106,527372,V,V
106,527798,N,N
106,527974,V,V
106,528381,N,N
106,528564,V,V
106,529019,N,N
106,529210,V,V
106,529671,N,N
106,529847,V,V
106,530284,N,N
106,530461,V,V
106,530923,N,N
106,531116,V,V
106,531590,N,N
106,531779,V,V
106,532223,N,N
106,532398,V,V
106,532810,N,N
106,532997,V,V
106,533447,N,N
106,533637,V,V
106,534071,N,N
106,534246,V,V
106,534634,N,N
106,534815,V,V
106,535257,N,N
106,535442,V,V
106,535903,N,N
106,536087,V,V
106,536518,N,N
106,536698,V,V
106,537159,N,N
106,537357,V,V
106,537823,N,N
106,538016,V,V
106,538457,N,N
106,538638,V,V
106,539065,N,N
106,539257,V,V
106,539703,N,N
106,540036,N,N
106,540229,V,V
106,540420,V,V
106,540870,N,N
106,541055,V,V
106,541489,N,N
106,541810,N,N
106,542006,V,V
106,542194,V,V
106,542661,N,N
106,542836,V,V
106,543274,N,N
106,543449,V,V
106,543906,N,N
106,544110,V,V
106,544571,N,N
106,544770,V,V
106,545195,N,N
106,545374,V,V
106,545788,N,N
106,545986,V,V
106,546165,V,V
106,546631,N,N
106,546813,V,V
106,547268,N,N
106,547444,V,V
106,547863,N,N
106,548044,V,V
106,548506,N,N
106,548697,V,V
106,549133,N,N
106,549313,V,V
106,549737,N,N
106,549915,V,V
106,550357,N,N
106,550551,V,V
106,550993,N,N
106,551181,V,V
106,551597,N,N
106,551774,V,V
106,552196,N,N
106,552382,V,V
106,552839,N,N
106,553033,V,V
106,553492,N,N
106,553677,V,V
106,554115,N,N
106,554299,V,V
106,554758,N,N
106,554954,V,V
106,555425,N,N
106,555613,V,V
106,556035,N,N
106,556218,V,V
106,556678,N,N
106,556879,V,V
106,557337,N,N
106,557527,V,V
106,557973,N,N
106,558173,V,V
106,558593,N,N
106,558775,V,V
106,559248,N,N
106,559451,V,V
106,559923,N,N
106,560105,V,V
106,560287,V,V
106,560730,N,N
106,560919,V,V
106,561382,N,N
106,561582,V,V
106,561759,V,V
106,562230,N,N
106,562410,V,V
106,562879,N,N
106,563065,V,V
106,563243,V,V
106,563759,N,N
106,564145,N,N
106,564497,N,N
106,564687,V,V
106,564853,V,V
106,565339,N,N
106,565756,N,N
106,565959,V,V
106,566139,V,V
106,566620,N,N
106,566798,V,V
106,566969,V,V
106,567457,N,N
106,567850,N,N
106,568197,N,N
106,568562,N,N
106,568757,V,V
106,568930,V,V
106,569392,N,N
106,569787,N,N
106,570197,N,N
106,570594,N,N
106,570977,N,N
106,571390,N,N
106,571770,N,N
106,572127,N,N
106,572496,N,N
106,572898,N,N
106,573260,N,N
106,573649,N,N
106,574070,N,N
106,574479,N,N
106,574893,N,N
106,575311,N,N
106,575737,N,N
106,576185,N,N
106,576618,N,N
106,577058,N,N
106,577458,N,N
106,577858,N,N
106,578240,N,N
106,578656,N,N
106,579103,N,N
106,579528,N,N
106,579873,N,N
106,580227,N,N
106,580604,N,N
106,580952,N,N
106,581292,N,N
106,581505,V,V
106,581686,V,V
106,582134,N,N
106,582480,N,N
106,582836,N,N
106,583183,N,N
106,583391,V,V
106,583578,V,V
106,584064,N,N
106,584460,N,N
106,584865,N,N
106,585074,V,V
106,585266,V,V
106,585778,N,N
106,586184,N,N
106,586376,V,V
106,586550,V,V
106,587071,N,N
106,587510,N,N
106,587713,V,V
106,587897,V,V
106,588394,N,N
106,588831,N,N
106,589023,V,V
106,589216,V,V
106,589757,N,N
106,589948,V,V
106,590128,V,V
106,590618,N,N
106,591021,N,N
106,591216,V,V
106,591396,V,V
106,591926,N,N
106,592352,N,N
106,592541,V,V
106,592712,V,V
106,593213,N,N
106,593646,N,N
106,593850,V,V
106,594033,V,V
106,594550,N,N
106,594966,N,N
106,595155,V,V
106,595323,V,V
106,595846,N,N
106,596305,N,N
106,596500,V,V
106,596681,V,V
106,597174,N,N
106,597364,V,V
106,597537,V,V
106,598061,N,N
106,598523,N,N
106,598719,V,V
106,598900,V,V
106,599388,N,N
106,599565,V,V
106,599737,V,V
106,600277,N,N
106,600707,N,N
106,600906,V,V
106,601078,V,V
106,601572,N,N
106,601984,N,N
106,602185,V,V
106,602372,V,V
106,602902,N,N
106,603298,N,N
106,603487,V,V
106,603658,V,V
106,604146,N,N
106,604570,N,N
106,604773,V,V
106,604958,V,V
106,605452,N,N
106,605834,N,N
106,606024,V,V
106,606203,V,V
106,606699,N,N
106,607133,N,N
106,607330,V,V
106,607521,V,V
106,607993,N,N
106,608179,V,V
106,608353,V,V
106,608853,N,N
106,609042,V,V
106,609229,V,V
106,609708,N,N
106,609895,V,V
106,610319,N,N
106,610510,V,V
106,610682,V,V
106,611163,N,N
106,611355,V,V
106,611528,V,V
106,611988,N,N
106,612166,V,V
106,612630,N,N
106,612822,V,V
106,613029,V,V
106,613516,N,N
106,613704,V,V
106,614170,N,N
106,614511,N,N
106,614694,V,V
106,615159,N,N
106,615527,N,N
106,615730,V,V
106,616211,N,N
106,616564,N,N
106,616750,V,V
106,616931,V,V
106,617447,N,N
106,617876,N,N
106,618074,V,V
106,618560,N,N
106,618757,V,V
106,618940,V,V
106,619451,N,N
106,619877,N,N
106,620082,V,V
106,620275,V,V
106,620775,N,N
106,621146,N,N
106,621340,V,V
106,621523,V,V
106,622062,N,N
106,622475,N,N
106,622845,N,N
106,623040,V,V
106,623224,V,V
106,623724,N,N
106,624132,N,N
106,624339,V,V
106,624521,V,V
106,625017,N,N
106,625370,N,N
106,625559,V,V
106,626017,N,N
106,626238,V,V
106,626675,N,N
106,626983,N,N
