record_id,sample,raw_symbol,label,RR_current,RR_prev,RR_ratio,RR_local_mean,R_amplitude,QRS_duration,QRS_energy,ST_mean
101,449515,N,N,927.7777777777778,986.1111111111112,0.9515669515669516,975.0,1.25,6.0,11.935875,-0.36092592592592593
101,449863,N,N,966.6666666666666,927.7777777777778,0.9935760171306209,972.9166666666666,1.285,7.0,12.0658,-0.3858024691358024
101,450212,N,N,969.4444444444445,966.6666666666666,1.0072150072150072,962.5,1.275,7.0,11.103574999999998,-0.2817901234567901
101,450555,N,N,952.7777777777777,969.4444444444445,0.9985443959243085,954.1666666666666,1.595,8.0,15.077675000000001,-0.24617283950617286
101,450909,N,N,983.3333333333333,952.7777777777777,1.0157819225251077,968.0555555555554,1.29,8.0,12.958525,-0.3138271604938272
101,451253,N,N,955.5555555555557,983.3333333333333,0.9899280575539569,965.2777777777778,1.705,8.0,16.950425,-0.18635802469135804
101,451598,N,N,958.3333333333334,955.5555555555557,0.9956709956709957,962.5,1.555,7.0,15.0195,-0.23537037037037034
101,451939,N,N,947.2222222222222,958.3333333333334,0.9855491329479769,961.1111111111111,1.535,7.0,13.449575,-0.20506172839506173
101,452282,N,N,952.7777777777777,947.2222222222222,0.9992716678805534,953.4722222222223,1.48,7.0,11.869325,-0.2210493827160494
101,452643,N,N,1002.7777777777777,952.7777777777777,1.0388489208633092,965.2777777777778,1.545,7.0,14.80445,-0.23617283950617288
101,452999,N,N,988.8888888888889,1002.7777777777777,1.0164168451106352,972.9166666666667,1.575,7.0,15.0563,-0.2883950617283951
101,453352,N,N,980.5555555555555,988.8888888888889,0.9992922859164898,981.25,1.54,7.0,15.08745,-0.3354938271604938
101,453694,N,N,950.0,980.5555555555555,0.9688385269121813,980.5555555555555,1.48,7.0,14.384350000000001,-0.33969135802469136
101,454029,N,N,930.5555555555555,950.0,0.9668109668109668,962.5,1.415,7.0,14.255450000000002,-0.38438271604938273
101,454377,N,N,966.6666666666666,930.5555555555555,1.0101596516690856,956.9444444444445,1.42,7.0,13.905875000000002,-0.3466666666666666
101,454718,N,N,947.2222222222222,966.6666666666666,0.9985358711566618,948.6111111111111,1.41,7.0,13.66645,-0.4021604938271605
101,455085,N,N,1019.4444444444443,947.2222222222222,1.0553558590941767,965.9722222222222,1.315,8.0,15.004,-0.42808641975308637
101,455451,N,N,1016.6666666666666,1019.4444444444443,1.029535864978903,987.4999999999999,1.42,7.0,13.993899999999998,-0.42345679012345677
101,455801,N,N,972.2222222222222,1016.6666666666666,0.9831460674157304,988.8888888888888,1.53,7.0,15.8331,-0.39555555555555555
101,456133,N,N,922.2222222222223,972.2222222222222,0.9385159010600708,982.6388888888888,1.33,6.0,13.912374999999999,-0.3443827160493827
101,456469,N,N,933.3333333333334,922.2222222222223,0.9710982658959538,961.1111111111111,1.41,7.0,12.701825,-0.35537037037037034
101,456816,N,N,963.8888888888889,933.3333333333334,1.0168498168498168,947.9166666666667,1.205,6.0,11.211525,-0.344320987654321
101,457175,N,N,997.2222222222223,963.8888888888889,1.045123726346434,954.1666666666666,1.325,7.0,10.755924999999998,-0.21561728395061727
101,457518,N,N,952.7777777777777,997.2222222222223,0.9906137184115523,961.8055555555555,1.49,7.0,11.996974999999997,-0.16555555555555557
101,457861,N,N,952.7777777777777,952.7777777777777,0.9856321839080459,966.6666666666667,1.42,7.0,12.246275,-0.18493827160493825
101,458210,N,N,969.4444444444445,952.7777777777777,1.0014347202295553,968.0555555555555,1.385,7.0,11.1934,-0.22302469135802472
101,458545,N,N,930.5555555555555,969.4444444444445,0.9781021897810218,951.3888888888889,1.475,7.0,11.675575000000002,-0.18808641975308643
101,458887,N,N,950.0,930.5555555555555,0.9992695398100804,950.6944444444445,1.34,7.0,11.905125000000002,-0.2751234567901235
101,459251,N,N,1011.1111111111111,950.0,1.047482014388489,965.2777777777778,1.33,7.0,11.420649999999998,-0.2282716049382716
101,459602,N,N,975.0,1011.1111111111111,1.0086206896551724,966.6666666666667,1.335,8.0,13.17625,-0.31765432098765434
101,459960,N,N,994.4444444444445,975.0,1.0120141342756184,982.6388888888889,1.34,7.0,12.3555,-0.27222222222222225
101,460305,N,N,958.3333333333334,994.4444444444445,0.9732016925246826,984.7222222222223,1.465,7.0,11.842175000000001,-0.15148148148148147
101,460628,N,N,897.2222222222223,958.3333333333334,0.9382716049382717,956.25,1.53,7.0,13.958175,-0.23290123456790127
101,460979,N,N,975.0,897.2222222222223,1.0196078431372548,956.25,1.425,8.0,14.994275,-0.33598765432098765
101,461330,N,N,975.0,975.0,1.0248175182481751,951.3888888888889,1.415,7.0,14.780649999999998,-0.35271604938271606
101,461673,N,N,952.7777777777777,975.0,1.002923976608187,950.0,1.475,7.0,14.250699999999998,-0.39111111111111113
101,462019,N,N,961.1111111111111,952.7777777777777,0.9949676491732566,965.9722222222222,1.46,7.0,14.8568,-0.36271604938271607
101,462356,N,N,936.1111111111111,961.1111111111111,0.9789397240377632,956.25,1.5,7.0,14.145174999999998,-0.30666666666666664
101,462691,N,N,930.5555555555555,936.1111111111111,0.9845701689933872,945.1388888888889,1.465,7.0,13.613449999999998,-0.27543209876543207
101,463023,N,N,922.2222222222223,930.5555555555555,0.9837037037037037,937.5,1.535,7.0,14.1968,-0.29030864197530865
101,463379,N,N,988.8888888888889,922.2222222222223,1.0470588235294118,944.4444444444443,1.575,7.0,15.609000000000002,-0.29679012345679007
101,463759,N,N,1055.5555555555557,988.8888888888889,1.0833927298645758,974.3055555555557,1.58,7.0,13.652425000000003,-0.1649382716049383
101,464115,N,N,988.8888888888889,1055.5555555555557,1.0,988.8888888888889,1.565,7.0,14.751349999999999,-0.2029012345679012
101,464466,N,N,975.0,988.8888888888889,0.9729729729729729,1002.0833333333334,1.55,7.0,13.334450000000002,-0.227716049382716
101,464800,N,N,927.7777777777778,975.0,0.94018296973962,986.8055555555555,1.615,7.0,14.612074999999999,-0.26012345679012344
101,465147,N,N,963.8888888888889,927.7777777777778,1.0,963.8888888888889,1.315,7.0,14.987124999999999,-0.38296296296296295
101,465501,N,N,983.3333333333333,963.8888888888889,1.0216450216450215,962.5,1.52,7.0,15.91355,-0.37283950617283956
101,465865,N,N,1011.1111111111111,983.3333333333333,1.0407433881343817,971.5277777777778,1.43,7.0,14.401074999999997,-0.3231481481481482
101,466219,N,N,983.3333333333333,1011.1111111111111,0.9978858350951375,985.4166666666665,1.445,7.0,14.443425,-0.37660493827160496
101,466556,N,N,936.1111111111111,983.3333333333333,0.9567068843151171,978.4722222222222,1.465,7.0,13.092474999999999,-0.31277777777777777
101,466879,N,N,897.2222222222223,936.1111111111111,0.9375907111756169,956.9444444444445,1.515,6.0,13.729600000000001,-0.3358024691358025
101,467207,N,N,911.1111111111111,897.2222222222223,0.9776453055141581,931.9444444444443,1.45,7.0,14.307675000000001,-0.3360493827160494
101,467554,N,N,963.8888888888889,911.1111111111111,1.0397003745318354,927.0833333333333,1.48,7.0,12.3778,-0.22697530864197532
101,467904,N,N,972.2222222222222,963.8888888888889,1.0385756676557862,936.1111111111112,1.605,7.0,16.29825,-0.33469135802469135
101,468264,N,N,1000.0,972.2222222222222,1.0397111913357402,961.8055555555555,1.52,7.0,14.386549999999998,-0.33981481481481485
101,468610,N,N,961.1111111111111,1000.0,0.9864575908766927,974.3055555555557,1.475,7.0,12.723475000000002,-0.234320987654321
101,468932,N,N,894.4444444444445,961.1111111111111,0.9346879535558782,956.9444444444443,1.535,7.0,13.652750000000001,-0.15296296296296297
101,469271,N,N,941.6666666666666,894.4444444444445,0.991953182150695,949.3055555555555,1.48,7.0,13.287475000000002,-0.25339506172839504
101,469613,N,N,950.0,941.6666666666666,1.0140845070422535,936.8055555555555,1.47,7.0,13.2526,-0.3
101,469963,N,N,972.2222222222222,950.0,1.0347376201034737,939.5833333333334,1.27,8.0,12.445150000000002,-0.33629629629629626
101,470328,N,N,1013.8888888888888,972.2222222222222,1.0458452722063036,969.4444444444443,1.245,6.0,12.034675000000002,-0.36432098765432097
101,470681,N,N,980.5555555555555,1013.8888888888888,1.0014184397163122,979.1666666666666,1.205,7.0,11.4925,-0.3620987654320988
101,471032,N,N,975.0,980.5555555555555,0.9894291754756871,985.4166666666666,1.18,7.0,13.150499999999997,-0.40055555555555555
101,471371,N,N,941.6666666666666,975.0,0.9630681818181819,977.7777777777777,1.29,6.0,12.049125,-0.40851851851851845
101,471713,N,N,950.0,941.6666666666666,0.9877256317689531,961.8055555555555,1.335,7.0,12.264825,-0.38802469135802464
101,472076,N,N,1008.3333333333333,950.0,1.0408602150537634,968.75,1.48,7.0,15.250874999999999,-0.41530864197530876
101,472438,N,N,1005.5555555555555,1008.3333333333333,1.0298719772403984,976.3888888888889,1.445,8.0,14.369150000000001,-0.265
101,472798,N,N,1000.0,1005.5555555555555,1.0091100210231254,990.9722222222222,1.445,7.0,12.66425,-0.2238271604938272
101,473149,N,N,975.0,1000.0,0.9777158774373259,997.2222222222222,1.325,8.0,12.063300000000002,-0.28135802469135807
101,473502,N,N,980.5555555555555,975.0,0.9901823281907433,990.2777777777778,1.325,7.0,11.519175,-0.3835802469135802
101,473856,N,N,983.3333333333333,980.5555555555555,0.998589562764457,984.7222222222222,1.23,6.0,11.6586,-0.33728395061728395
101,474196,N,N,944.4444444444445,983.3333333333333,0.972818311874106,970.8333333333333,1.48,7.0,12.8852,-0.32493827160493827
101,474556,N,N,1000.0,944.4444444444445,1.023454157782516,977.0833333333333,1.4,7.0,14.708699999999999,-0.4708024691358024
101,474918,N,N,1005.5555555555555,1000.0,1.0225988700564972,983.3333333333334,1.16,6.0,13.047200000000002,-0.4204320987654322
101,475262,N,N,955.5555555555557,1005.5555555555555,0.9786628733997156,976.3888888888889,1.195,6.0,10.7402,-0.32493827160493827
101,475590,N,N,911.1111111111111,955.5555555555557,0.9411764705882352,968.0555555555557,1.285,6.0,11.35195,-0.34086419753086417
101,475929,N,N,941.6666666666666,911.1111111111111,0.98761835396941,953.4722222222223,1.38,7.0,12.30605,-0.32395061728395064
101,476292,N,N,1008.3333333333333,941.6666666666666,1.0567685589519649,954.1666666666667,1.36,7.0,11.196025000000002,-0.2883950617283951
101,476652,N,N,1000.0,1008.3333333333333,1.0359712230215827,965.2777777777778,1.405,7.0,12.7177,-0.3314814814814815
101,477021,N,N,1025.0,1000.0,1.0314465408805031,993.75,1.205,8.0,12.036500000000002,-0.3449382716049383
101,477370,N,N,969.4444444444445,1025.0,0.9687716863289384,1000.6944444444443,1.28,8.0,12.809975,-0.3225925925925926
101,477713,N,N,952.7777777777777,969.4444444444445,0.9655172413793103,986.8055555555555,1.315,7.0,12.544775,-0.36382716049382713
101,478041,N,N,911.1111111111111,952.7777777777777,0.9445644348452125,964.5833333333333,1.15,6.0,12.536274999999998,-0.4138271604938271
101,478386,N,N,958.3333333333334,911.1111111111111,1.0109890109890112,947.9166666666666,1.145,6.0,14.84695,-0.5172222222222222
101,478748,N,N,1005.5555555555555,958.3333333333334,1.050798258345428,956.9444444444445,1.09,7.0,12.8394,-0.4381481481481482
101,479116,N,N,1022.2222222222222,1005.5555555555555,1.0491803278688525,974.3055555555555,1.14,8.0,11.577875,-0.3710493827160494
101,479462,N,N,961.1111111111111,1022.2222222222222,0.9739619985925403,986.8055555555557,1.36,6.0,12.775575000000002,-0.38277777777777783
101,479807,N,N,958.3333333333334,961.1111111111111,0.9711470795214638,986.8055555555555,1.275,7.0,12.409749999999999,-0.343395061728395
101,480161,N,N,983.3333333333333,958.3333333333334,1.0021231422505308,981.25,1.325,7.0,11.973075,-0.32549382716049385
101,480518,N,N,991.6666666666667,983.3333333333333,1.0185449358059915,973.6111111111111,1.39,8.0,11.927525000000001,-0.2830864197530864
101,480874,N,N,988.8888888888889,991.6666666666667,1.0084985835694054,980.5555555555554,1.39,8.0,13.930675,-0.2753703703703704
101,481250,N,N,1044.4444444444446,988.8888888888889,1.0422730422730424,1002.0833333333333,1.35,8.0,13.171175,-0.2895679012345679
101,481612,N,N,1005.5555555555555,1044.4444444444446,0.9979324603721571,1007.6388888888889,1.51,7.0,12.164724999999999,-0.11351851851851855
101,481947,N,N,930.5555555555555,1005.5555555555555,0.9377186843946815,992.3611111111112,1.68,7.0,15.230275,-0.07549382716049383
101,482286,N,N,941.6666666666666,930.5555555555555,0.9603399433427762,980.5555555555555,1.485,8.0,14.309350000000002,-0.1987037037037037
101,482627,N,N,947.2222222222222,941.6666666666666,0.990559186637618,956.25,1.45,7.0,13.205650000000002,-0.28932098765432096
101,482997,N,N,1027.7777777777776,947.2222222222222,1.0685920577617327,961.8055555555554,1.2,7.0,10.71795,-0.34925925925925927
101,483342,N,N,958.3333333333334,1027.7777777777776,0.9892473118279571,968.7499999999999,1.25,7.0,14.290949999999999,-0.5289506172839507
101,483690,N,N,966.6666666666666,958.3333333333334,0.9914529914529915,974.9999999999999,1.12,6.0,15.504175,-0.504320987654321
101,484031,N,N,947.2222222222222,966.6666666666666,0.9715099715099715,974.9999999999999,1.24,6.0,14.190449999999998,-0.45518518518518514
101,484362,N,N,919.4444444444443,947.2222222222222,0.9699633699633698,947.9166666666666,1.185,6.0,12.874274999999999,-0.3923456790123457
101,484703,N,N,947.2222222222222,919.4444444444443,1.0022042615723732,945.1388888888888,1.315,6.0,11.285224999999999,-0.3356172839506173
101,485046,N,N,952.7777777777777,947.2222222222222,1.0117994100294985,941.6666666666666,1.485,6.0,13.528200000000002,-0.3451851851851852
101,485406,N,N,1000.0,952.7777777777777,1.0472727272727274,954.8611111111111,1.33,7.0,12.00065,-0.30574074074074076
101,485771,N,N,1013.8888888888888,1000.0,1.036195883605394,978.4722222222222,1.41,8.0,14.187724999999999,-0.24765432098765436
101,486125,N,N,983.3333333333333,1013.8888888888888,0.9957805907172995,987.5,1.325,7.0,12.63235,-0.2918518518518518
101,486475,N,N,972.2222222222222,983.3333333333333,0.979706088173548,992.361111111111,1.425,7.0,12.225925,-0.2823456790123457
101,486836,N,N,1002.7777777777777,972.2222222222222,1.0097902097902098,993.0555555555555,1.37,7.0,11.25205,-0.26709876543209876
101,487213,N,N,1047.2222222222222,1002.7777777777777,1.0457697642163661,1001.3888888888888,1.27,7.0,10.748799999999997,-0.30049382716049383
101,487596,N,N,1063.888888888889,1047.2222222222222,1.0414683888511216,1021.5277777777778,1.4,7.0,10.955425000000002,-0.17888888888888888
101,487954,N,N,994.4444444444445,1063.888888888889,0.9682217714672077,1027.0833333333333,1.595,8.0,14.7395,-0.13148148148148148
101,488304,N,N,972.2222222222222,994.4444444444445,0.9536784741144414,1019.4444444444445,1.495,8.0,14.433300000000001,-0.1876543209876543
101,488654,N,N,972.2222222222222,972.2222222222222,0.9715475364330326,1000.6944444444445,1.48,7.0,11.755125000000001,-0.23561728395061726
101,489005,N,N,975.0,972.2222222222222,0.9964513839602556,978.4722222222222,1.15,7.0,10.872025,-0.3069753086419753
101,489361,N,N,988.8888888888889,975.0,1.012082444918266,977.0833333333333,1.16,7.0,10.554825000000001,-0.2769135802469136
101,489719,N,N,994.4444444444445,988.8888888888889,1.0120141342756184,982.6388888888889,1.155,6.0,12.845600000000001,-0.44753086419753085
101,490084,N,N,1013.8888888888888,994.4444444444445,1.0209790209790208,993.0555555555555,1.03,6.0,12.589875000000001,-0.4710493827160494
101,490432,N,N,966.6666666666666,1013.8888888888888,0.9754730203223546,990.9722222222222,1.255,6.0,12.216349999999998,-0.35234567901234565
101,490762,N,N,916.6666666666666,966.6666666666666,0.9421841541755889,972.9166666666666,1.36,7.0,12.33445,-0.31179012345679014
101,491102,N,N,944.4444444444445,916.6666666666666,0.9833694866232827,960.4166666666666,1.25,8.0,12.683850000000001,-0.34845679012345687
101,491457,N,N,986.1111111111112,944.4444444444445,1.034231609613984,953.4722222222223,1.3,7.0,11.6466,-0.3498148148148148
101,491814,N,N,991.6666666666667,986.1111111111112,1.0332850940665703,959.7222222222222,1.24,7.0,10.2823,-0.30672839506172844
101,492165,N,N,975.0,991.6666666666667,1.0007127583749107,974.3055555555557,1.085,7.0,9.608925000000001,-0.32246913580246916
101,492495,N,N,916.6666666666666,975.0,0.9475951184493898,967.3611111111111,1.45,7.0,11.0506,-0.2811111111111111
101,492820,N,N,902.7777777777778,916.6666666666666,0.9537784299339692,946.5277777777778,1.305,7.0,12.238825,-0.35364197530864194
101,493147,N,N,908.3333333333334,902.7777777777778,0.981245311327832,925.6944444444445,1.2,7.0,11.309149999999999,-0.29617283950617285
101,493480,N,N,925.0,908.3333333333334,1.0129277566539925,913.1944444444445,1.315,8.0,11.172425,-0.17395061728395061
101,493820,N,N,944.4444444444445,925.0,1.0264150943396226,920.1388888888889,1.435,7.0,12.51015,-0.24388888888888888
101,494173,N,N,980.5555555555555,944.4444444444445,1.0436067997043605,939.5833333333334,1.56,7.0,13.393474999999999,-0.1364814814814815
101,494511,N,N,938.8888888888889,980.5555555555555,0.9912023460410558,947.2222222222222,1.485,9.0,13.667549999999999,-0.14141975308641974
101,494839,N,N,911.1111111111111,938.8888888888889,0.9654157468727005,943.75,1.46,7.0,11.537375,-0.20679012345679013
101,495168,N,N,913.8888888888889,911.1111111111111,0.9762611275964392,936.1111111111111,1.295,7.0,10.734175,-0.23969135802469135
101,495504,N,N,933.3333333333334,913.8888888888889,1.0097670924117206,924.3055555555555,1.38,7.0,10.728950000000001,-0.22814814814814816
101,495853,N,N,969.4444444444445,933.3333333333334,1.0402384500745157,931.9444444444445,1.325,7.0,12.997549999999999,-0.3728395061728395
101,496214,N,N,1002.7777777777777,969.4444444444445,1.050181818181818,954.8611111111111,1.245,7.0,13.528325,-0.4044444444444445
101,496575,N,N,1002.7777777777777,1002.7777777777777,1.0262970859985785,977.0833333333334,1.205,7.0,12.402249999999999,-0.40401234567901234
101,496924,N,N,969.4444444444445,1002.7777777777777,0.9830985915492958,986.1111111111111,1.205,7.0,11.659674999999998,-0.3894444444444445
101,497243,N,N,886.1111111111111,969.4444444444445,0.9179856115107913,965.2777777777778,1.22,6.0,12.21035,-0.39814814814814814
101,497569,N,N,905.5555555555555,886.1111111111111,0.9623616236162362,940.9722222222222,1.215,7.0,12.581949999999999,-0.3241358024691358
101,497902,N,N,925.0,905.5555555555555,1.0037678975131876,921.5277777777778,1.455,7.0,11.965125,-0.25098765432098763
101,498241,N,N,941.6666666666666,925.0,1.029612756264237,914.5833333333333,1.345,7.0,12.495025,-0.48030864197530865
101,498575,N,N,927.7777777777778,941.6666666666666,1.003003003003003,925.0,1.105,8.0,12.404099999999998,-0.3424074074074074
101,498890,N,N,875.0,927.7777777777778,0.9538228614685844,917.3611111111111,1.3,7.0,12.720475,-0.2920987654320988
101,499190,N,N,833.3333333333334,875.0,0.9316770186335404,894.4444444444445,1.415,7.0,11.6948,-0.159320987654321
101,499509,N,N,886.1111111111111,833.3333333333334,1.0063091482649842,880.5555555555557,1.52,8.0,15.27095,-0.11425925925925924
101,499820,N,N,863.8888888888889,886.1111111111111,0.9991967871485945,864.5833333333333,1.44,8.0,13.906600000000001,-0.24185185185185185
101,500137,N,N,880.5555555555555,863.8888888888889,1.016840417000802,865.9722222222222,1.55,8.0,15.082875000000001,-0.23425925925925928
101,500463,N,N,905.5555555555555,880.5555555555555,1.0243519245875883,884.0277777777778,1.515,9.0,14.770125,-0.09296296296296297
101,500790,N,N,908.3333333333334,905.5555555555555,1.0210772833723654,889.5833333333334,1.615,9.0,15.879174999999996,-0.0005555555555555544
101,501117,N,N,908.3333333333334,908.3333333333334,1.0084811102544333,900.6944444444445,1.405,7.0,12.139975000000002,-0.28777777777777774
101,501438,N,N,891.6666666666667,908.3333333333334,0.986933128362798,903.4722222222222,1.15,6.0,13.724375,-0.42709876543209885
101,501761,N,N,897.2222222222223,891.6666666666667,0.9953775038520801,901.3888888888889,1.27,7.0,12.957025,-0.4346296296296296
101,502080,N,N,886.1111111111111,897.2222222222223,0.9891472868217055,895.8333333333333,1.375,7.0,13.911924999999998,-0.385679012345679
101,502427,N,N,963.8888888888889,886.1111111111111,1.0595419847328245,909.7222222222222,1.33,7.0,14.2532,-0.4122222222222222
101,502771,N,N,955.5555555555557,963.8888888888889,1.032258064516129,925.6944444444446,1.32,6.0,12.797525,-0.3850617283950617
101,503105,N,N,927.7777777777778,955.5555555555557,0.9940476190476191,933.3333333333334,1.385,6.0,12.208525,-0.349320987654321
101,503420,N,N,875.0,927.7777777777778,0.9402985074626865,930.5555555555557,1.69,7.0,15.9292,-0.23376543209876546
101,503723,N,N,841.6666666666666,875.0,0.9351851851851851,900.0,1.62,7.0,15.330300000000001,-0.32154320987654317
101,504044,N,N,891.6666666666667,841.6666666666666,1.0086410054988217,884.0277777777778,1.475,7.0,14.785625000000001,-0.277037037037037
101,504377,N,N,925.0,891.6666666666667,1.0471698113207548,883.3333333333333,1.425,7.0,14.618400000000001,-0.3500617283950618
101,504722,N,N,958.3333333333334,925.0,1.0599078341013823,904.1666666666667,1.34,7.0,12.762500000000001,-0.32981481481481484
101,505088,N,N,1016.6666666666666,958.3333333333334,1.0725274725274725,947.9166666666666,1.485,7.0,12.714525000000002,-0.28543209876543213
101,505437,N,N,969.4444444444445,1016.6666666666666,1.0021536252692032,967.3611111111111,1.405,6.0,11.460775,-0.2547530864197531
101,505768,N,N,919.4444444444443,969.4444444444445,0.9518332135154565,965.9722222222222,1.375,6.0,10.859100000000002,-0.19296296296296298
101,506086,N,N,883.3333333333333,919.4444444444443,0.9325513196480938,947.2222222222222,1.69,7.0,15.101025,-0.26111111111111107
101,506419,N,N,925.0,883.3333333333333,1.0007513148009017,924.3055555555554,1.35,7.0,12.630025,-0.324320987654321
101,506767,N,N,966.6666666666666,925.0,1.0466165413533837,923.611111111111,1.45,7.0,12.265975000000001,-0.2522839506172839
101,507111,N,N,955.5555555555557,966.6666666666666,1.024571854058079,932.6388888888889,1.39,7.0,10.481275,-0.18783950617283948
101,507444,N,N,925.0,955.5555555555557,0.9808541973490428,943.0555555555555,1.36,7.0,10.707800000000002,-0.25179012345679014
101,507791,N,N,963.8888888888889,925.0,1.0116618075801749,952.7777777777778,1.405,6.0,11.534324999999999,-0.273641975308642
101,508133,N,N,950.0,963.8888888888889,1.0014641288433381,948.6111111111111,1.34,6.0,11.6539,-0.36166666666666664
101,508481,N,N,966.6666666666666,950.0,1.016058394160584,951.3888888888888,1.23,7.0,13.320875000000001,-0.4902469135802469
101,508849,N,N,1022.2222222222222,966.6666666666666,1.0476868327402133,975.6944444444445,1.14,5.0,14.056650000000003,-0.5338271604938272
101,509231,N,N,1061.111111111111,1022.2222222222222,1.0611111111111111,1000.0,1.075,6.0,13.76905,-0.5169753086419753
101,509607,N,N,1044.4444444444446,1061.111111111111,1.0203527815468116,1023.6111111111111,1.24,6.0,12.7146,-0.4653086419753087
101,509951,N,N,955.5555555555557,1044.4444444444446,0.9360544217687077,1020.8333333333333,1.33,6.0,14.530199999999999,-0.45765432098765435
101,510301,N,N,972.2222222222222,955.5555555555557,0.9641873278236913,1008.3333333333334,1.225,6.0,12.6913,-0.4053086419753087
101,510664,N,N,1008.3333333333333,972.2222222222222,1.0132588974180041,995.1388888888889,1.25,6.0,11.999225000000001,-0.40172839506172847
101,511036,N,N,1033.3333333333335,1008.3333333333333,1.0412876137158853,992.3611111111112,1.18,6.0,12.031425,-0.44598765432098764
101,511411,N,N,1041.6666666666667,1033.3333333333335,1.0273972602739727,1013.8888888888889,1.225,6.0,11.220825,-0.3959876543209876
101,511771,N,N,1000.0,1041.6666666666667,0.9795918367346939,1020.8333333333334,1.525,7.0,13.147050000000002,-0.195
101,512123,N,N,977.7777777777777,1000.0,0.9650445510623714,1013.1944444444445,1.555,8.0,13.3972,-0.11302469135802469
101,512468,N,N,958.3333333333334,977.7777777777777,0.9636871508379888,994.4444444444445,1.52,7.0,11.7423,-0.13012345679012344
101,512822,N,N,983.3333333333333,958.3333333333334,1.0035435861091424,979.8611111111111,1.355,7.0,10.346300000000001,-0.16833333333333336
101,513190,N,N,1022.2222222222222,983.3333333333333,1.0373502466525721,985.4166666666666,1.34,7.0,11.004675,-0.1812962962962963
101,513555,N,N,1013.8888888888888,1022.2222222222222,1.0195530726256983,994.4444444444443,1.645,8.0,15.676299999999998,-0.11327160493827161
101,513910,N,N,986.1111111111112,1013.8888888888888,0.9847434119278781,1001.3888888888889,1.315,8.0,11.778649999999999,-0.22617283950617284
101,514266,N,N,988.8888888888889,986.1111111111112,0.9861495844875346,1002.7777777777778,1.27,6.0,11.338775,-0.2870370370370371
101,514613,N,N,963.8888888888889,988.8888888888889,0.9754040758959945,988.1944444444443,1.38,7.0,11.7978,-0.26580246913580247
101,514966,N,N,980.5555555555555,963.8888888888889,1.0007087172218285,979.8611111111111,1.26,7.0,12.547250000000002,-0.36722222222222217
101,515333,N,N,1019.4444444444443,980.5555555555555,1.0316233309908642,988.1944444444445,1.4,8.0,13.5387,-0.29783950617283944
101,515704,N,N,1030.5555555555554,1019.4444444444443,1.0319888734353266,998.6111111111111,1.395,7.0,13.598425,-0.3508024691358025
101,516083,N,N,1052.7777777777778,1030.5555555555554,1.0312925170068028,1020.8333333333334,1.425,6.0,11.546000000000001,-0.287283950617284
101,516440,N,N,991.6666666666667,1052.7777777777778,0.9687924016282227,1023.6111111111111,1.255,6.0,11.041649999999999,-0.30722222222222223
101,516790,N,N,972.2222222222222,991.6666666666667,0.9608785175017158,1011.8055555555555,1.21,6.0,10.243875,-0.26216049382716056
101,517134,N,N,955.5555555555557,972.2222222222222,0.9622377622377623,993.0555555555557,1.525,7.0,12.47935,-0.2510493827160494
101,517503,N,N,1025.0,955.5555555555557,1.0394366197183098,986.1111111111111,1.61,8.0,15.547350000000002,-0.3050617283950617
101,517877,N,N,1038.888888888889,1025.0,1.0410577592205985,997.9166666666667,1.57,7.0,13.983550000000001,-0.28679012345679006
101,518234,N,N,991.6666666666667,1038.888888888889,0.9889196675900277,1002.7777777777778,1.505,6.0,12.541150000000002,-0.2632716049382716
101,518580,N,N,961.1111111111111,991.6666666666667,0.9571230982019363,1004.1666666666667,1.42,7.0,11.557025,-0.24111111111111114
101,518932,N,N,977.7777777777777,961.1111111111111,0.9853044086773967,992.3611111111112,1.415,7.0,11.599675000000001,-0.15129629629629632
101,519282,N,N,972.2222222222222,977.7777777777777,0.9964412811387899,975.6944444444445,1.5,7.0,12.266125,-0.135679012345679
101,519643,N,N,1002.7777777777777,972.2222222222222,1.0248403122782115,978.4722222222222,1.48,8.0,13.08535,-0.12166666666666663
101,520012,N,N,1025.0,1002.7777777777777,1.0307262569832403,994.4444444444445,1.46,7.0,12.498675,-0.20623456790123454
101,520384,N,N,1033.3333333333335,1025.0,1.0247933884297522,1008.3333333333334,1.415,7.0,12.4527,-0.27382716049382716
101,520736,N,N,977.7777777777777,1033.3333333333335,0.968363136176066,1009.7222222222223,1.255,6.0,11.519625,-0.31524691358024687
101,521078,N,N,950.0,977.7777777777777,0.9533101045296167,996.5277777777778,1.38,7.0,12.121,-0.3266049382716049
101,521439,N,N,1002.7777777777777,950.0,1.0119131044148562,990.9722222222223,1.325,7.0,12.499725000000002,-0.31969135802469134
101,521812,N,N,1036.1111111111113,1002.7777777777777,1.0448179271708684,991.6666666666667,1.405,7.0,12.01665,-0.26253086419753086
101,522173,N,N,1002.7777777777777,1036.1111111111113,1.0048712595685454,997.9166666666667,1.455,8.0,15.166125000000001,-0.3664197530864198
101,522538,N,N,1013.8888888888888,1002.7777777777777,0.9999999999999999,1013.8888888888889,1.355,7.0,11.209125,-0.1891358024691358
101,522873,N,N,930.5555555555555,1013.8888888888888,0.9344490934449093,995.8333333333334,1.44,7.0,15.151375,-0.42271604938271606
101,523219,N,N,961.1111111111111,930.5555555555555,0.9836531627576404,977.0833333333333,1.38,6.0,14.4688,-0.423395061728395
